order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD295648,ID0197019550,2022-07-27,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",30210,58.972,-37.82325720000001,144.9703207,0,Winter,True,0.52338,miss leading description. product said it would work on straight talk verizon towers! it only pairs with a t &t towers. couldn't setup voicemail at all. even with installed at&t sim. just traded for a google pixel with no limit to verizon service.,False
ORD096118,ID0298045597,2022-06-25,Nickolson,"[('Alcon 10', 1), ('iStream', 2), ('iAssist Line', 1)]",11475,64.057,-37.8246637,144.9636676,0,Winter,False,0.85089,ok,True
ORD443589,ID1964023944,2022-04-23,Thompson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,25.427,-37.81856370000001,144.95343200000005,50,Autumn,False,0.86202,"okay but not compliant with us wireless carriers. phone looks physicallyrics okay, no scratches or otherwise but it can't be set to work to us carriers. always adding +11 to all calls coming in and calls going out via contact list.",False
ORD108127,ID0598155989,2022-06-12,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",18270,45.642,-37.8179065,144.9677541,25,Winter,True,0.17562,i love this phone so much i didn't want to switch ... i about used to replace the one i had before. i love this phone so much i didn't want to switch it up.,True
ORD303087,ID0144720206,2022-08-06,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,49.806,-37.8204972,144.95670890000005,25,Winter,False,1.14894,it's vastly superior to the blu i had previously so far no problems with this refurbished item. it's vastly superior to the blu i had previously.,True
ORD436758,ID1463620910,2022-07-04,Bakers,"[('Toshika 750', 1), ('iStream', 1)]",7770,65.592,-37.8176225,145.005412,0,Winter,False,1.23376,bought this as a gift. my mother likes it. it's easy and simple to use.,True
ORD157235,ID0131102989,2022-03-30,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 1)]",21040,80.219,-37.8145184,144.958323,0,Autumn,True,1.01079,"... all the bells and whistles of a high end smart phone - just calling i don't need all the bells and whistles of a high end smart phone - just calling, texting and pics. the software didn't take too long to get the hang of. i love the word assistant for texting. you can't beat it for the price.",True
ORD320192,ID2776394277,2022-09-16,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",28065,51.158,-37.8119871,144.9637311,50,Spring,True,0.89611,good screen for eyes good investment do research.,True
ORD357792,ID1668523063,2022-04-22,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Thunder line', 1)]",12940,77.497,-37.8116002,144.9426555,0,Autumn,True,0.40609,good deal. arrived in timely good deal.arrived in timely fashion,True
ORD034519,ID0310728410,2022-12-09,Thompson,"[('Thunder line', 1), ('iStream', 2), ('iAssist Line', 2)]",6930,28.504,-37.8122644,144.937572,50,Summer,False,0.83642,"in call low audio issue i am a technical person and i am having a hard time getting the in call audio to increase,my audio setting is right up but my audio quality is very very low,i am very displeased about this..",False
ORD374768,ID0709953306,2022-05-29,Thompson,"[('Thunder line', 1), ('Olivia x460', 1)]",3405,51.174,-37.8124537,144.936279,25,Autumn,False,0.94921,looked brand new. if the the refurbish card didn't come inside the box i would of honestly thought it was new. it looks great.,True
ORD159424,ID0283530679,2022-02-19,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",19900,68.734,-37.8173539,144.9734986,0,Summer,False,0.37362,... on the screen but other then that it works like a charm it has a deep scuff on the screen but other then that it works like a charm,True
ORD126168,ID0711369961,2022-05-17,Thompson,"[('iStream', 2), ('Toshika 750', 1)]",4620,49.022,-37.8067761,144.9583254,25,Autumn,False,1.18784,there are around $55 or more in at&t bill monthly awesome.,True
ORD152445,ID0472236185,2022-12-03,Nickolson,"[('Toshika 750', 2), ('iStream', 2)]",8940,81.495,-37.79898970000001,144.96679709999995,25,Summer,True,0.71411,five stars phone is working great with no issues.,True
ORD376576,ID0634777174,2022-10-20,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 2), ('iAssist Line', 1)]",8435,99.194,-37.814417,144.9388882,0,Spring,True,0.74515,five stars i've been using it for one month already and great so far,True
ORD031942,ID1492169348,2022-09-28,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",17940,111.953,-37.8003784,144.9639538,0,Spring,True,2.01951,everything is ok the cellphone is new. everything is ok!,True
ORD061980,ID2181268846,2022-05-15,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",24720,80.483,-37.8087869,144.96674380000005,0,Autumn,True,1.11937,five stars awesome product loved it,True
ORD018128,ID5257181348,2022-02-13,Bakers,"[('iAssist Line', 1), ('iStream', 2), ('pearTV', 2), ('Candle Inferno', 1)]",15575,37.977,-37.8123184,144.99063590000003,50,Summer,True,0.4798,two stars it only works with sprint. i bought it thinking that it could be used with any company,False
ORD034406,ID0377544503,2022-06-08,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",16455,23.451,-37.81548170000001,144.94546119999995,50,Winter,False,0.34312,"broked the cell came with problem in the headset. i already connected other headphones and it does not work, how can we do it?",False
ORD282045,ID0373650768,2022-09-16,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",11410,106.503,-37.8090886,144.92914380000005,0,Spring,True,1.62614,good product fast operation,True
ORD330781,ID6197211202,2022-01-04,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('iStream', 2)]",13780,63.19,-37.8165928,144.9320136,25,Summer,True,1.39401,"junk! battery came in not wanting to charge, replaced the charge port (had one from parts phone) began charging only has 70% battery capacity... junk",False
ORD449093,ID0030943326,2022-02-02,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('pearTV', 2)]",39160,40.228,-37.8050179,144.9678415,50,Summer,False,1.51882,"five stars great cell for the price, staff was amazing and very helpful.",True
ORD380434,ID0282852920,2022-08-17,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]",10970,62.904,-37.7985859,145.0066298,25,Winter,True,1.61809,great phone for the price great phone for the price.. i really like it..,True
ORD142760,ID0777778344,2022-08-01,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Olivia x460', 1), ('iStream', 1)]",20135,38.455,-37.80540300000001,144.95214130000005,50,Winter,True,0.9241,tmobile lte works perfect in the us. so far all good had it for a few days and works as it should .,True
ORD336072,ID0580000079,2022-11-16,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090,68.14,-37.8052075,144.9302313,0,Spring,False,1.69808,terrible phone. lots of ads especially on youtube terrible phone. lots of ads especially on youtube. the photos why delete completely instead it goes to a bin. connected to cloud (scary). after editing photos usually its buffering. i've seen better phones. i bought this just to try a different brand. if you don't want privacy this is appropriate.,False
ORD120273,ID5619579753,2022-05-11,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('iStream', 1)]",15100,55.692,-37.8193636,145.0147813,0,Autumn,False,2.0107,internet doesn't work for 3rd party sim card in europe i am really mad this product because it didn't let me use internet in europe. for this reason i give 2 stars .if they let me know how to make changes for apn settings i will change my review,False
ORD029939,ID0711331374,2022-08-04,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",13550,32.233,-37.807172,144.9570636,50,Winter,True,1.07128,not compatible with verizon in the us. this product is not compatible with the verizon system in the us.,False
ORD096410,ID4740822036,2022-08-01,Thompson,"[('iStream', 1), ('Thunder line', 1), ('pearTV', 1), ('iAssist Line', 2)]",13090,58.397,-37.80339220000001,144.9499865,25,Winter,True,1.06452,love it!!!!!,True
ORD053436,ID0591219528,2022-12-02,Thompson,"[('Candle Inferno', 2), ('iStream', 1)]",1010,49.546,-37.8238015,144.9475135,50,Summer,True,1.23939,"i am impressed! excellent brand, i have to adapt myself to this kind of technology, and this is a good way to start",True
ORD327752,ID4520380435,2022-03-18,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710,79.61,-37.8199029,144.9613309,0,Autumn,True,0.73735,perfect condition perfect condition. i would have never known it was preowned!,True
ORD070678,ID6167441056,2022-03-01,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Olivia x460', 2), ('iStream', 2)]",19820,58.803,144.9628275,-37.8131771,25,Autumn,True,0.84458,five stars satisfied love the phone speedy delivery good price recommended a++,True
ORD269185,ID2442297407,2022-10-30,Thompson,"[('Toshika 750', 2), ('Thunder line', 2)]",13000,36.585,-37.8176784,144.9512757,50,Spring,False,0.6688,nice phone great phone xor a great price. very happy with my purchase.,True
ORD432386,ID6167413253,2022-02-11,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",16880,69.04,-37.8128633,144.96829590000004,25,Summer,True,0.64751,"nice nice, great price....took a little longer to get since i was sent a baby monitor instead of a phone first but very fast reorder",True
ORD421182,ID2562266904,2022-01-04,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Universe Note', 2)]",12580,37.915,-37.82188920000001,144.9540841,50,Summer,False,1.19709,"i don't recommend because of dropping calls worked fine for awhile,now drops calls or cant connect to the network. phone carrier says not a problem on their end.",True
ORD076242,ID0092149946,2022-06-10,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('pearTV', 2)]",14950,50.657,-37.8221192,144.9568128,25,Winter,False,1.18683,note 8 - 5 stars received a note 8 from this seller in mint condition. not a scratch or dent anywhere. phone works perfectly. was a little nervous about buying a pre owned phone online but so glad i did. saved a lot of money and its practically brand new.,True
ORD252881,ID6167247293,2022-03-01,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,47.473,-37.8188044,144.96237549999995,25,Autumn,False,0.63141,five stars excellent item,True
ORD323816,ID1463620820,2022-05-19,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,51.089,-37.8177561,145.0078014,25,Autumn,False,1.40286,"phone works well so far so good. operating system works well. fast and efficient. phone looks pretty good, very stylish and fancy.",True
ORD255470,ID0529205569,2022-05-27,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 1)]",30945,34.193,-37.8235601,144.9356707,50,Autumn,True,1.57268,"it makes me feel so bad because of it omg when i bought this phone i didn't realize that fingerprint doesn't work inside of usa, it makes me feel so bad because of it, everything is fine after it, but if i had known that, i would not have bought it, just that i'm angry.",False
ORD384364,ID0030287594,2022-05-15,Bakers,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,39.429,-37.80540560000001,144.9967164,50,Autumn,True,0.52741,"ballin great phone, but had to return it tho... it was not compatible with my phone service. i do 110% recommend this phone to anyone who wants a top notch phone for a cheap price. p.s phone has been returned to seller and i am still waiting for my refund. thanks",True
ORD170582,ID0588191344,2022-10-24,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",12290,74.724,-37.8142023,144.9729142,0,Spring,False,0.57147,nice screen battery life terrible but sound and picture is amazing,True
ORD282735,ID0588194483,2022-02-27,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810,35.62,-37.8140253,144.9732575,50,Summer,False,0.60415,very good order it last week tuesday got it by saturday very fast shipping indeed loving it so far plus very cheap,True
ORD440909,ID0501027465,2022-01-20,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 2)]",41340,59.774,-37.8049698,144.9736071,25,Summer,False,1.5581,"very nice product bought it for a friend, he is very happy with this product. very nice quality, still have to test it for some weeks before writing a full review!!!",True
ORD106715,ID0245535095,2022-02-10,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410,53.668,-37.8120086,144.96695219999995,25,Summer,False,0.76797,"good phone its like a brand new phone. bought a few refurbished phones off digico and every ones had one thing wrong, this phone was perfect",True
ORD051583,ID0579966426,2022-08-01,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Toshika 750', 2)]",13300,55.457,-37.8107929,144.9447828,25,Winter,True,0.29023,met all my expectations! lightweight and compact. i enjoy using the product.,True
ORD496284,ID0846569744,2022-08-14,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('iStream', 1)]",13550,61.0,-37.821433,144.96920830000005,0,Winter,False,0.31735,it is as good as the xp lumia 635 for half the price it is as good as the xp lumia 635 for half the price!! it has cortana which is the equivalent of siri.,True
ORD234233,ID0440051915,2022-03-28,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('pearTV', 2)]",17500,80.321,-37.8207808,144.9941131,0,Autumn,True,1.20455,"really like the camera awesome phone especially the camera, got it to use as a spare/backup to keep in the car and we all use it for photos while driving around out of town",True
ORD347963,ID0301544549,2022-02-05,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('iAssist Line', 2)]",22500,70.666,-37.8206792,144.9485253,25,Summer,True,0.90036,"basic phone for $15!!! this phone is perfect for my grandma. she doesn't know how to use technology very well and does struggle with even this, but with all of the other phones available this is the perfect one for her situation. i was pleased with the price of this phone and its brand new!!",True
ORD372929,ID0176718197,2022-04-07,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 2), ('pearTV', 1)]",19920,32.601,-37.8143648,144.9664884,50,Autumn,False,0.54247,like new product like new. no scratches anywhere and performance is great. i would highly recommend buying from this seller. thank you,True
ORD169660,ID0576875919,2022-03-11,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 2)]",17280,61.566,-37.8182971,144.97570100000004,0,Autumn,True,0.54182,"broke down on month 13!!!!!!! screen started flickering uncontrollably on the 13 month!!!! one month after warranty. always had a sturdy case, not dropped, no water damage. it went just like that and useless now. i dont think this is a coincidence. would never buy olivia again.",False
ORD063478,ID1140277347,2022-05-14,Bakers,"[('Olivia x460', 2), ('Universe Note', 1), ('pearTV', 2)]",18520,30.856,-37.8092558,144.9915114,50,Autumn,False,0.33743,great great value for the price,True
ORD433371,ID0282852629,2022-06-25,Bakers,"[('Universe Note', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",13800,71.947,-37.7977356,145.0083176,0,Winter,False,1.7853,"i purchased this for my mother who is having knee problems now, to give her something to do while trying to over come not getting around so fast like she did.she enjoys all the little and big things it can do...iassist play this song, what time is it and where, and how to cook this and that!",True
ORD117761,ID5406376907,2022-03-10,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",5845,53.087,-37.799540500000006,144.96349540000003,25,Autumn,False,2.05532,excellent phone would recommend phone is in excellent shape just like new i have had no problems. highly recommend,True
ORD483271,ID1994687827,2022-09-09,Thompson,"[('Thunder line', 1), ('pearTV', 1)]",8490,42.034,-37.7980256,144.95272119999996,50,Spring,False,1.70463,i already had purchased the thunder and a couple of lines and hesitated to purchase this until the price dropped.  i am very glad i did.  the versatility of the video screen is outstanding.  no regrets!,True
ORD153661,ID0702373552,2022-01-15,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",9130,44.101,-37.8066374,144.941672,25,Summer,False,0.82263,cheap and cheap sound.,False
ORD330902,ID0575524459,2022-02-02,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12180,57.679,-37.8211104,144.9827909,25,winter,False,1.19744,"good phone, could be better. can overheat or reboot sometimes, good display, works fast.",True
ORD270379,ID0260906825,2022-02-23,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,63.961,-37.8210515,145.01308390000003,25,Summer,False,1.99475,great android phone for the money excellent phone and value.,True
ORD402425,ID3191033051,2022-11-28,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('pearTV', 2)]",16030,101.173,-37.8111727,144.9720286,0,Spring,True,0.85447,five stars excellent!,True
ORD332176,ID0775946938,2022-07-29,Thompson,"[('pearTV', 1), ('Universe Note', 1)]",9760,40.942,-37.8041927,144.95871509999995,50,Winter,True,1.39294,definitely an upgrade from my old phone really like the internal storage space. scroll really smooth. so much nicer than the lg phone i was using. charges quick and last a long time.,True
ORD040780,ID0305909619,2022-10-13,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,91.382,-37.802017,145.006551,0,Spring,True,1.33415,"""i sell things"" sells junk! i bought this off of ""i sell things"". it is the wrong color, scratched and beat up badly! it's not worth the postage to return or exchange it! my daughter worked hard for this and got crap!",False
ORD284293,ID3640164977,2022-01-21,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",2390,81.747,-37.8038884,144.96438369999996,0,Summer,False,1.699,great phone with plenty of features and a decent camera phone works fine on metro pcs in usa. and exceeded my expectations. no problems with it so far.,True
ORD183310,ID2291074004,2022-01-29,Thompson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,90.543,-37.8129131,144.95268869999995,0,Summer,True,1.11937,"great product good phone, my dad like it",True
ORD200674,ID0578120680,2022-01-15,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 2)]",12950,74.553,-37.8240196,144.942638,25,Summer,True,1.32178,"excellent phone! i love it! i am a windows phone fan, and this is the best one i have had so far!",True
ORD470190,ID0387152924,2022-04-08,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",7075,25.028,-37.80614050000001,144.94491580000005,50,Autumn,False,0.75145,no sim card constantly comes up no sim card inserted. junk phone.,False
ORD205936,ID0579391888,2022-06-14,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('pearTV', 2), ('Olivia x460', 1)]",17595,32.225,144.956248,-37.821683,50,Winter,True,1.21924,disappointed was damaged,False
ORD002882,ID2347007243,2022-03-29,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Thunder line', 1), ('pearTV', 2)]",24670,77.702,-37.8179644,144.9460629,0,Autumn,True,0.59561,i really love my candle its easy to handle to. i have 3.,True
ORD396794,ID0266739858,2022-04-07,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Thunder line', 2)]",13130,82.582,-37.8234855,144.9896653,0,Autumn,True,1.57938,five stars good,True
ORD442993,ID2174950791,2022-12-08,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",6170,70.324,-37.8161002,144.9528211,0,Summer,False,0.63357,five stars good product and care,True
ORD032685,ID0103121688,2022-12-27,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,70.049,-37.8132701,144.9549523,25,Summer,True,0.69646,"muy buena relación precio calidad excelente telefonoi, muy buena camara, super completo a un precio accesible. lo recomiendo",True
ORD489537,ID0611991924,2022-12-13,Thompson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,59.293,-37.802431,144.9544456,25,Summer,False,1.31179,five stars fine,True
ORD433555,ID0663480239,2022-02-23,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865,69.976,-37.82515460000001,144.96774119999995,25,Summer,True,0.74734,"like everything about it. the music, the trivia games, the weather.",True
ORD479587,ID0746912533,2022-01-03,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",18815,79.308,-37.8258144,144.9829053,0,Summer,False,1.42293,its a nice phone wish it were cheaper but great phone love the phone love this phone great pictures,True
ORD481294,ID0030287460,2022-05-09,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",22795,26.956,-37.80056610000001,144.97651169999997,50,Autumn,False,1.95264,... buy a toshika xperia don't do it it's really bad to get network my old olivia it was a ... if you are thinking to buy a toshika xperia don't do it it's really bad to get network my old olivia it was a lot better tan this,False
ORD060335,ID1463656472,2022-04-07,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1)]",14070,48.586,-37.8168529,144.9953284,25,Autumn,False,0.76333,"five stars it was a gift, my nephew is loving it.",True
ORD292514,ID0575572031,2022-06-06,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,38.984,-37.8243552,144.9802213,50,Winter,True,1.13644,"great product i would recommend this tablet, grest price",True
ORD308411,ID4162427917,2022-02-14,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 1)]",31140,72.051,-37.8197385,144.970092,0,Summer,True,0.13589,fix sim card tray! sim card tray not working properly!,False
ORD430915,ID0663497749,2022-10-03,Nickolson,"[('Thunder line', 2), ('iStream', 2)]",4660,98.462,-37.81534960000001,144.9721728,0,Spring,True,0.42857,very impressed! very happy with purchase. this phone is in mint condition. looks brand new. works on my verizon prepay! highly recommend!,True
ORD222066,ID2457712050,2022-05-22,Bakers,"[('pearTV', 1), ('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",15305,63.336,-37.8049791,144.97746709999996,25,Autumn,True,1.65922,high price but otherwise solid very happy with the phone. it was a good upgrade over the 1st gen pixel xl. i took off one star because i feel like it's a little overpriced.,True
ORD383359,ID1879206769,2022-11-01,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,108.47,-37.80055150000001,144.9608591,0,Spring,True,1.81432,the best the best,True
ORD328449,ID0575553617,2022-08-09,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",9200,52.953,-37.8262476,144.9857266,25,Winter,False,1.65793,"fantastic honestly, i am tremendously satisfied with my purchase! there’s not a single difference between this and a brand new alcon..10/10 would buy again",True
ORD170619,ID0579501929,2022-11-24,Thompson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,70.818,-37.8143598,144.9496806,0,Spring,False,0.29665,ok to purchase i got it damage free and the phone is working fine..well so far.,True
ORD391373,ID0310728585,2022-12-08,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,93.482,-37.8134499,144.9369846,0,Summer,True,0.89104,new phone hubby loves his new phone.,False
ORD300263,ID2455223905,2022-01-27,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 2)]",2385,46.737,-37.8113458,144.9669715,50,Summer,True,0.83824,five stars best little phone i ever had... thank you!,True
ORD202406,ID1458418019,2022-03-20,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 1)]",17595,40.047,-37.8192599,145.0065211,25,Autumn,False,1.43143,two stars phone was in good condition but did not last long due to complications suffered,False
ORD342941,ID6167266590,2022-03-20,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Thunder line', 1)]",19680,32.51,-37.8105323,144.9643944,50,Autumn,False,1.00557,five stars practically brand new like the ad said. received promptly.,True
ORD026972,ID4996764092,2022-11-17,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,72.858,-37.8121141,144.95102680000005,0,Spring,False,0.35359,"it works! bought it for my wife, she loves it!",True
ORD098773,ID5457981821,2022-Sep-08,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 2), ('Alcon 10', 1)]",18320,39.984,-37.8220982,144.9383513,50,Spring,False,1.29939,"so impressed with the battery life on this! my phone's battery is almost dead in the morning, but this thing can play music for 8 hours and the battery just goes down 20%. :)",True
ORD447110,ID6167266591,2022-05-13,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090,40.427,-37.8104749,144.9643799,50,Autumn,True,1.01185,"five stars it works great, looks incredible",True
ORD346592,ID0257505382,2022-08-15,Thompson,"[('Thunder line', 1), ('pearTV', 1)]",8490,36.056,-37.7989584,144.9631716,50,Winter,False,2.08244,great phone. i purchased one for son and one ... great phone. i purchased one for son and one for grandson and 3 extra s4 phones. my choice is the olivia note 3 which is the best cell phone ever sold.,True
ORD128085,ID6167289323,2022-05-11,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",16930,50.214,-37.8080424,144.9688977,25,Autumn,False,1.17609,"the phone looks as brand new!!!! the phone is absolutely amazing it doesn't look as refurbished, no scratches, battery life is perfect, the camera it's amazing. i will definitely recommend this seller!!!!",True
ORD087044,ID0239064356,2022-07-11,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,61.994,-37.8029619,144.96210580000005,25,Winter,True,1.70809,great phone but poor battery life. quite a lovely handset but i have to charge twice a day after ensuring i enlist all battery saving tips.,True
ORD291977,ID0412776177,2022-06-27,Bakers,"[('Toshika 750', 1), ('Thunder line', 1), ('Olivia x460', 2)]",8950,46.79,-37.8123649,144.99563419999996,25,Winter,False,0.26605,love customer service very knowledgeable and helpful,True
ORD359721,ID0282854571,2022-11-27,Bakers,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1)]",11680,65.538,-37.799478,145.01411299999995,25,Spring,False,2.03188,five stars the phone was in great condition just as discribed. it showed up charged and ready to go.,False
ORD326418,ID0777801657,2022-08-16,Thompson,"[('iStream', 2), ('pearTV', 1)]",6610,39.624,-37.8055239,144.95512639999995,50,Winter,True,1.06561,good phone best renewed phone ever!,True
ORD261704,ID0777701883,2022-08-01,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,51.465,-37.8059473,144.9559905,0,Winter,False,1.08453,"don’t waste your time on this i ordered a s9+ for use with verizon and i received a scratched phone, scratched on the glass and on the back in the blue paint, coded for t-mobile. sent this thing back within an hour of receiving it. why would you even mail this out of your warehouse - seems careless and a waste of time for both of us.",False
ORD340304,ID6202471438,2022-07-08,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",24310,66.375,-37.8217584,144.9811986,0,Winter,False,1.08306,"easy to use, like lighted screen for reading in dark",True
ORD118414,ID0746912595,2022-01-25,Nickolson,"[('iStream', 2), ('Alcon 10', 2)]",18200,78.951,-37.8242964,144.98432419999997,0,Summer,False,1.44579,itworks good product,True
ORD133526,ID1668522929,2022-11-11,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13120,75.872,-37.8061468,144.9398977,25,Spring,True,0.96206,"excellent nice feel in the hand, great photos, good with battery life, excellent screen, quite fast, frequent updates. love it.",True
ORD462419,ID0301548220,2022-12-12,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",4265,96.035,-37.8065557,144.9852247,0,Summer,True,0.95984,"great phone, received as described great phone! i received it with 1-day delivery after my old phone broke. there are no dings or scratches on it. received as described (unlocked phone, usb-c cable and wall plug, sd tray card opener pin). everything is working so far! :d",True
ORD394123,ID1224869100,2022-04-23,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2), ('Thunder line', 1)]",12765,78.158,-37.8134943,144.9415645,0,Autumn,True,0.49262,recommended for kids tough on phones i now have bought one for each of my 18+ year old kids. they are thrilled to have all of the necessary smart phone features without the broken screens from dropping.,True
ORD216748,ID5563404251,2022-12-17,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,103.396,-37.8176125,145.0108561,0,Summer,True,1.61453,n the battery is easy to gone.,True
ORD443352,ID2247274906,2022-04-26,Nickolson,"[('Alcon 10', 2), ('pearTV', 2)]",30520,47.494,-37.8165661,144.96282630000005,25,Autumn,True,0.63301,received the different storage terrible. ordered goods and other products came.,False
ORD235887,ID0360989252,2022-08-24,Bakers,"[('Olivia x460', 1), ('iStream', 1), ('Candle Inferno', 2)]",2235,29.442,-37.7987189,144.9750354,50,Winter,False,2.17515,phone ok post not good it turns reboots all the time and some times ... phone ok post not good it turns reboots all the time and some times doesnt recognize my sim card...,False
